RNG,execs,seconds,execsps,iters,threads per block,number of blocks,dev name,dev mem rate (KHz),dev bus width (bits),dev peak mem bandwidth (GB/s)
AES,83886080000,10.189132,8232897536.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.188251,20028907520.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.437184,24405467136.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.186100,8235347968.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190893,20016277504.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.444324,24354871296.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.196767,8226733056.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.198401,19980482560.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.443578,24360151040.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.208938,8216925696.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.195802,19992860672.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.448459,24325670912.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.188379,8233505792.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.184332,20047661056.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.428537,24467015680.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.201988,8222522880.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.190760,20016914432.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446453,24339830784.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.205233,8219908608.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.193805,20002377728.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446596,24338823168.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.181484,8239081472.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191323,20014225408.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.438688,24394792960.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.183674,8237309952.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.176353,20085962752.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.446613,24338702336.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.208045,8217644032.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.198758,19978782720.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.441381,24375705600.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.200491,8223729664.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191027,20015640576.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.439440,24389457920.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.188595,8233331712.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.191541,20013182976.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.447152,24334891008.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.187395,8234301440.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.204013,19953811456.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.435889,24414666752.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.190870,8231493120.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CHAM,83886080000,4.189325,20023771136.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
CURAND,83886080000,3.436197,24412479488.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
AES,83886080000,10.185630,8235728384.000000,128,65536,GeForce RTX 3090,9751000,384,936.096000
